x,y,timestamp,ssid,bssid,security,frequency,rssi
0.5836548,0.32037112,1745981755949,WUNIST_AAA_5G,94:d4:69:fa:83:4e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-73
0.5836548,0.32037112,1745981755949,WUNIST_AAA_5G,94:d4:69:fa:7e:ce,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-75
0.5836548,0.32037112,1745981755949,WUNIST_AAA_5G,38:20:56:81:04:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-84
0.5836548,0.32037112,1745981755949,WUNIST_AAA_5G,38:20:56:81:08:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-87
0.5836548,0.32037112,1745981755949,WUNIST_AAA_5G,38:20:56:85:b3:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-87
0.5836548,0.32037112,1745981755949,WUNIST_AAA_5G,38:20:56:81:04:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5825,-89
0.5836548,0.32037112,1745981755949,WUNIST_AAA_5G,38:20:56:81:03:ee,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5785,-90
0.5836548,0.32037112,1745981755949,WUNIST_AAA_5G,38:20:56:81:00:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-90
0.6265412,0.31185928,1745981761644,WUNIST_AAA_5G,38:20:56:7e:e0:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-57
0.6265412,0.31185928,1745981761644,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-59
0.6265412,0.31185928,1745981761644,WUNIST_AAA_5G,38:20:56:81:16:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-67
0.6265412,0.31185928,1745981761644,WUNIST_AAA_5G,94:d4:69:fa:83:4e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-73
0.6265412,0.31185928,1745981761644,WUNIST_AAA_5G,94:d4:69:fa:7e:ce,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-75
0.6265412,0.31185928,1745981761644,WUNIST_AAA_5G,38:20:56:81:04:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-84
0.6265412,0.31185928,1745981761644,WUNIST_AAA_5G,38:20:56:81:08:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-87
0.6265412,0.31185928,1745981761644,WUNIST_AAA_5G,38:20:56:85:b3:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-87
0.6265412,0.31185928,1745981761644,WUNIST_AAA_5G,38:20:56:81:04:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5825,-89
0.6265412,0.31185928,1745981761644,WUNIST_AAA_5G,38:20:56:81:03:ee,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5785,-90
0.6265412,0.31185928,1745981761644,WUNIST_AAA_5G,38:20:56:81:00:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-90
0.6712807,0.31956047,1745981770714,WUNIST_AAA_5G,38:20:56:7e:e0:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-57
0.6712807,0.31956047,1745981770714,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-59
0.6712807,0.31956047,1745981770714,WUNIST_AAA_5G,38:20:56:81:16:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-67
0.6712807,0.31956047,1745981770714,WUNIST_AAA_5G,94:d4:69:fa:83:4e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-73
0.6712807,0.31956047,1745981770714,WUNIST_AAA_5G,94:d4:69:fa:7e:ce,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-75
0.6712807,0.31956047,1745981770714,WUNIST_AAA_5G,38:20:56:81:04:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-84
0.6712807,0.31956047,1745981770714,WUNIST_AAA_5G,38:20:56:81:08:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-87
0.6712807,0.31956047,1745981770714,WUNIST_AAA_5G,38:20:56:85:b3:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-87
0.6712807,0.31956047,1745981770714,WUNIST_AAA_5G,38:20:56:81:04:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5825,-89
0.6712807,0.31956047,1745981770714,WUNIST_AAA_5G,38:20:56:81:03:ee,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5785,-90
0.6712807,0.31956047,1745981770714,WUNIST_AAA_5G,38:20:56:81:00:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-90
0.7210501,0.3167232,1745981778891,WUNIST_AAA_5G,38:20:56:7e:e0:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-57
0.7210501,0.3167232,1745981778891,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-59
0.7210501,0.3167232,1745981778891,WUNIST_AAA_5G,38:20:56:81:16:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-67
0.7210501,0.3167232,1745981778891,WUNIST_AAA_5G,94:d4:69:fa:83:4e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-73
0.7210501,0.3167232,1745981778891,WUNIST_AAA_5G,94:d4:69:fa:7e:ce,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-75
0.7210501,0.3167232,1745981778891,WUNIST_AAA_5G,38:20:56:81:04:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-84
0.7210501,0.3167232,1745981778891,WUNIST_AAA_5G,38:20:56:81:08:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-87
0.7210501,0.3167232,1745981778891,WUNIST_AAA_5G,38:20:56:85:b3:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-87
0.7210501,0.3167232,1745981778891,WUNIST_AAA_5G,38:20:56:81:04:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5825,-89
0.7210501,0.3167232,1745981778891,WUNIST_AAA_5G,38:20:56:81:03:ee,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5785,-90
0.7210501,0.3167232,1745981778891,WUNIST_AAA_5G,38:20:56:81:00:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-90
0.75334734,0.32037112,1745981785882,WUNIST_AAA_5G,38:20:56:7e:e0:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-57
0.75334734,0.32037112,1745981785882,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-59
0.75334734,0.32037112,1745981785882,WUNIST_AAA_5G,38:20:56:81:16:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-67
0.75334734,0.32037112,1745981785882,WUNIST_AAA_5G,94:d4:69:fa:83:4e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-73
0.75334734,0.32037112,1745981785882,WUNIST_AAA_5G,94:d4:69:fa:7e:ce,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-75
0.75334734,0.32037112,1745981785882,WUNIST_AAA_5G,38:20:56:81:04:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-84
0.75334734,0.32037112,1745981785882,WUNIST_AAA_5G,38:20:56:81:08:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-87
0.75334734,0.32037112,1745981785882,WUNIST_AAA_5G,38:20:56:85:b3:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-87
0.75334734,0.32037112,1745981785882,WUNIST_AAA_5G,38:20:56:81:04:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5825,-89
0.75334734,0.32037112,1745981785882,WUNIST_AAA_5G,38:20:56:81:03:ee,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5785,-90
0.75334734,0.32037112,1745981785882,WUNIST_AAA_5G,38:20:56:81:00:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-90
0.7946453,0.32482973,1745981794732,WUNIST_AAA_5G,38:20:56:7e:e0:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-57
0.7946453,0.32482973,1745981794732,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-59
0.7946453,0.32482973,1745981794732,WUNIST_AAA_5G,38:20:56:81:16:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-67
0.7946453,0.32482973,1745981794732,WUNIST_AAA_5G,94:d4:69:fa:83:4e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-73
0.7946453,0.32482973,1745981794732,WUNIST_AAA_5G,94:d4:69:fa:7e:ce,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-75
0.7946453,0.32482973,1745981794732,WUNIST_AAA_5G,38:20:56:81:04:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-84
0.7946453,0.32482973,1745981794732,WUNIST_AAA_5G,38:20:56:81:08:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-87
0.7946453,0.32482973,1745981794732,WUNIST_AAA_5G,38:20:56:85:b3:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-87
0.7946453,0.32482973,1745981794732,WUNIST_AAA_5G,38:20:56:81:04:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5825,-89
0.7946453,0.32482973,1745981794732,WUNIST_AAA_5G,38:20:56:81:03:ee,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5785,-90
0.7946453,0.32482973,1745981794732,WUNIST_AAA_5G,38:20:56:81:00:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-90
0.58577263,0.41764936,1745981813241,WUNIST_AAA_5G,38:20:56:7e:e0:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-57
0.58577263,0.41764936,1745981813241,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-59
0.58577263,0.41764936,1745981813241,WUNIST_AAA_5G,38:20:56:81:16:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-67
0.58577263,0.41764936,1745981813241,WUNIST_AAA_5G,94:d4:69:fa:83:4e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-73
0.58577263,0.41764936,1745981813241,WUNIST_AAA_5G,94:d4:69:fa:7e:ce,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-75
0.58577263,0.41764936,1745981813241,WUNIST_AAA_5G,38:20:56:81:04:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-84
0.58577263,0.41764936,1745981813241,WUNIST_AAA_5G,38:20:56:81:08:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-87
0.58577263,0.41764936,1745981813241,WUNIST_AAA_5G,38:20:56:85:b3:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-87
0.58577263,0.41764936,1745981813241,WUNIST_AAA_5G,38:20:56:81:04:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5825,-89
0.58577263,0.41764936,1745981813241,WUNIST_AAA_5G,38:20:56:81:03:ee,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5785,-90
0.58577263,0.41764936,1745981813241,WUNIST_AAA_5G,38:20:56:81:00:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-90
0.58471376,0.4622352,1745981823860,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-40
0.58471376,0.4622352,1745981823860,WUNIST_AAA_5G,38:20:56:7e:e0:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-75
0.58471376,0.4622352,1745981823860,WUNIST_AAA_5G,38:20:56:81:16:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-79
0.58471376,0.4622352,1745981823860,WUNIST_AAA_5G,38:20:56:81:08:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-83
0.58471376,0.4622352,1745981823860,WUNIST_AAA_5G,94:d4:69:fa:83:4e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-92
0.58471376,0.4622352,1745981823860,WUNIST_AAA_5G,38:20:56:81:04:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-92
0.5860374,0.50276786,1745981830161,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-40
0.5860374,0.50276786,1745981830161,WUNIST_AAA_5G,38:20:56:7e:e0:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-75
0.5860374,0.50276786,1745981830161,WUNIST_AAA_5G,38:20:56:81:16:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-79
0.5860374,0.50276786,1745981830161,WUNIST_AAA_5G,38:20:56:81:08:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-83
0.5860374,0.50276786,1745981830161,WUNIST_AAA_5G,94:d4:69:fa:83:4e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-92
0.5860374,0.50276786,1745981830161,WUNIST_AAA_5G,38:20:56:81:04:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-92
0.5855079,0.5542443,1745981834085,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-40
0.5855079,0.5542443,1745981834085,WUNIST_AAA_5G,38:20:56:7e:e0:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-75
0.5855079,0.5542443,1745981834085,WUNIST_AAA_5G,38:20:56:81:16:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-79
0.5855079,0.5542443,1745981834085,WUNIST_AAA_5G,38:20:56:81:08:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-83
0.5855079,0.5542443,1745981834085,WUNIST_AAA_5G,94:d4:69:fa:83:4e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-92
0.5855079,0.5542443,1745981834085,WUNIST_AAA_5G,38:20:56:81:04:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-92
0.5818017,0.6251763,1745981840076,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-43
0.5818017,0.6251763,1745981840076,WUNIST_AAA_5G,38:20:56:7e:e0:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-66
0.5818017,0.6251763,1745981840076,WUNIST_AAA_5G,38:20:56:81:16:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-77
