x,y,timestamp,ssid,bssid,capabilities,frequency,level
0.61012787,0.74636877,1745832427583,eduroam,38:20:56:81:08:2a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-39
0.61012787,0.74636877,1745832427583,WUNIST_AAA_5G,38:20:56:81:08:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-39
0.61012787,0.74636877,1745832427583,WUNIST_AAA,38:20:56:81:08:2f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-39
0.61012787,0.74636877,1745832427583,WUNIST_GUEST,38:20:56:81:08:2c,[ESS],5320,-39
0.61012787,0.74636877,1745832427583,keduroam,38:20:56:81:08:2d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-39
0.61012787,0.74636877,1745832427583,eduroam,38:20:56:81:08:25,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-47
0.61012787,0.74636877,1745832427583,WUNIST_GUEST,38:20:56:81:08:23,[ESS],2437,-47
0.61012787,0.74636877,1745832427583,keduroam,38:20:56:81:08:22,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-48
0.61012787,0.74636877,1745832427583,WUNIST_AAA,38:20:56:81:08:20,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-48
0.61012787,0.74636877,1745832427583,WUNIST_AAA_5G,38:20:56:7e:de:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-56
0.61012787,0.74636877,1745832427583,eduroam,38:20:56:7e:de:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-57
0.61012787,0.74636877,1745832427583,WUNIST_AAA,38:20:56:7e:de:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-58
0.61012787,0.74636877,1745832427583,WUNIST_GUEST,38:20:56:7e:de:8c,[ESS],5745,-58
0.61012787,0.74636877,1745832427583,keduroam,38:20:56:7e:de:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-58
0.61012787,0.74636877,1745832427583,keduroam,80:e8:6f:d7:7b:22,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-67
0.61012787,0.74636877,1745832427583,MERCUSYS_0648,00:eb:d8:ba:06:48,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2457,-67
0.61012787,0.74636877,1745832427583,t203-2.4G,00:1c:85:0f:0b:9c,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-68
0.61012787,0.74636877,1745832427583,eduroam,80:e8:6f:d7:7b:25,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-68
0.61012787,0.74636877,1745832427583,WUNIST_AAA,80:e8:6f:d7:7b:20,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-68
0.61012787,0.74636877,1745832427583,WUNIST_GUEST,80:e8:6f:d7:7b:23,[ESS],2412,-69
0.61012787,0.74636877,1745832427583,eduroam,38:20:56:85:ad:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-70
0.61012787,0.74636877,1745832427583,keduroam,38:20:56:85:ad:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-70
0.61012787,0.74636877,1745832427583,WUNIST_AAA,38:20:56:85:ad:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-70
0.61012787,0.74636877,1745832427583,eduroam,38:20:56:7e:de:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-70
0.61012787,0.74636877,1745832427583,WUNIST_GUEST,38:20:56:85:ad:83,[ESS],2412,-71
0.61012787,0.74636877,1745832427583,EE Practice Lab 309-1,58:86:94:43:a0:44,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2427,-72
0.61012787,0.74636877,1745832427583,eduroam,38:20:56:81:03:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-72
0.61012787,0.74636877,1745832427583,WUNIST_GUEST,38:20:56:81:03:8c,[ESS],5280,-72
0.61012787,0.74636877,1745832427583,WUNIST_GUEST,38:20:56:7e:de:83,[ESS],2462,-72
0.61012787,0.74636877,1745832427583,keduroam,38:20:56:7e:de:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-72
0.61012787,0.74636877,1745832427583,WUNIST_AAA,38:20:56:7e:de:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-72
0.61012787,0.74636877,1745832427583,keduroam,80:e8:6f:d7:7b:2d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-72
0.61012787,0.74636877,1745832427583,EE Practice Lab 309-2,58:86:94:43:9f:28,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2447,-72
0.61012787,0.74636877,1745832427583,eduroam,94:d4:69:fa:7e:ca,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-73
0.61012787,0.74636877,1745832427583,WUNIST_AAA,94:d4:69:fa:7e:cf,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-73
0.61012787,0.74636877,1745832427583,WUNIST_GUEST,94:d4:69:fa:7e:cc,[ESS],5500,-73
0.61012787,0.74636877,1745832427583,WUNIST_AAA_5G,94:d4:69:fa:7e:ce,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-73
0.61012787,0.74636877,1745832427583,keduroam,94:d4:69:fa:7e:cd,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-73
0.61012787,0.74636877,1745832427583,keduroam,38:20:56:81:03:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-73
0.61012787,0.74636877,1745832427583,WUNIST_AAA_5G,38:20:56:81:03:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-73
0.61012787,0.74636877,1745832427583,WUNIST_AAA,38:20:56:81:03:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-73
0.61012787,0.74636877,1745832427583,acnl,68:7f:f0:00:f3:a7,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2452,-73
0.61012787,0.74636877,1745832427583,WUNIST_AAA,80:e8:6f:d7:7b:2f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-73
0.61012787,0.74636877,1745832427583,WUNIST_AAA_5G,80:e8:6f:d7:7b:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-73
0.61012787,0.74636877,1745832427583,eduroam,80:e8:6f:d7:7b:2a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-73
0.61012787,0.74636877,1745832427583,WUNIST_GUEST,80:e8:6f:d7:7b:2c,[ESS],5745,-73
0.61012787,0.74636877,1745832427583,,92:7f:f0:00:f3:a1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2452,-74
0.61012787,0.74636877,1745832427583,WUNIST_AAA,38:20:56:85:ad:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-75
0.61012787,0.74636877,1745832427583,keduroam,38:20:56:85:ad:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-75
0.61012787,0.74636877,1745832427583,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-75
0.61012787,0.74636877,1745832427583,WUNIST_GUEST,38:20:56:85:ad:8c,[ESS],5500,-75
0.61012787,0.74636877,1745832427583,eduroam,38:20:56:85:ad:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-75
0.61012787,0.74636877,1745832427583,WUNIST_GUEST,38:20:56:80:ff:6c,[ESS],5540,-75
0.61012787,0.74636877,1745832427583,eduroam,38:20:56:80:ff:6a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-75
0.61012787,0.74636877,1745832427583,WUNIST_AAA,38:20:56:80:ff:6f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-75
0.61012787,0.74636877,1745832427583,keduroam,38:20:56:80:ff:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-75
0.61012787,0.74636877,1745832427583,WUNIST_AAA_5G,38:20:56:80:ff:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-75
0.61012787,0.74636877,1745832427583,t202-2.4G,00:1c:85:0f:16:94,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2412,-76
0.61012787,0.74636877,1745832427583,eduroam,94:d4:69:fa:83:45,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-76
0.61012787,0.74636877,1745832427583,WUNIST_GUEST,94:d4:69:fa:83:43,[ESS],2412,-76
0.61012787,0.74636877,1745832427583,EE Practice Lab 309-2 5G,5a:86:94:43:9f:28,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5180,-76
0.61012787,0.74636877,1745832427583,keduroam,94:d4:69:fa:83:42,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-77
0.61012787,0.74636877,1745832427583,t204-2.4G,00:1c:85:0f:06:44,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-78
0.61012787,0.74636877,1745832427583,miil,72:5d:cc:41:a9:60,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,-78
0.61012787,0.74636877,1745832427583,keduroam,94:d4:69:fa:83:4d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-80
0.61012787,0.74636877,1745832427583,WUNIST_AAA_5G,94:d4:69:fa:83:4e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-80
0.61012787,0.74636877,1745832427583,eduroam,94:d4:69:fa:83:4a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-80
0.61012787,0.74636877,1745832427583,WUNIST_GUEST,94:d4:69:fa:83:4c,[ESS],5180,-80
0.61012787,0.74636877,1745832427583,keduroam,94:d4:69:fa:7e:c2,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-80
0.61012787,0.74636877,1745832427583,WUNIST_GUEST,38:20:56:80:ff:63,[ESS],2462,-80
0.61012787,0.74636877,1745832427583,t201-2.4G,00:1c:85:0f:14:54,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2412,-81
0.61012787,0.74636877,1745832427583,EE Practice Lab 309-1 5G,5a:86:94:43:a0:44,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5180,-81
0.61012787,0.74636877,1745832427583,WUNIST_AAA,94:d4:69:fa:7e:c0,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-81
0.61012787,0.74636877,1745832427583,WUNIST_GUEST,94:d4:69:fa:7e:c3,[ESS],2412,-81
0.61012787,0.74636877,1745832427583,eduroam,94:d4:69:fa:7e:c5,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-81
0.61012787,0.74636877,1745832427583,keduroam,38:20:56:81:03:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-81
0.61012787,0.74636877,1745832427583,WUNIST_GUEST,38:20:56:81:03:83,[ESS],2437,-81
0.61012787,0.74636877,1745832427583,keduroam,38:20:56:80:ff:62,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-81
0.61012787,0.74636877,1745832427583,eduroam,38:20:56:80:ff:65,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-81
0.61012787,0.74636877,1745832427583,eduroam,38:20:56:81:03:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-82
0.61012787,0.74636877,1745832427583,EAI-402,b0:a7:b9:ff:57:3e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-82
0.61012787,0.74636877,1745832427583,,5a:86:94:c7:91:0c,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2427,-83
0.61012787,0.74636877,1745832427583,Public WiFi Free,06:09:a5:0c:7f:43,[ESS],2412,-83
0.61012787,0.74636877,1745832427583,T wifi zone_secure,06:09:a5:0c:7f:42,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-83
0.61012787,0.74636877,1745832427583,WUNIST_GUEST,80:e8:6f:d7:f9:8c,[ESS],5560,-83
0.61012787,0.74636877,1745832427583,WUNIST_AAA,38:20:56:81:03:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-84
0.61012787,0.74636877,1745832427583,T wifi zone,04:09:a5:0c:7f:40,[ESS],2412,-84
0.61012787,0.74636877,1745832427583,HCIL,58:86:94:15:d9:64,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2457,-85
0.61012787,0.74636877,1745832427583,acel_702-1,58:86:94:16:21:94,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2412,-85
0.61012787,0.74636877,1745832427583,WUNIST_AAA_5G,38:20:56:81:00:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-85
0.61012787,0.74636877,1745832427583,WUNIST_AAA,80:e8:6f:d7:f9:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-85
0.61012787,0.74636877,1745832427583,t204-5G,00:1c:85:0f:06:41,[WPA-PSK-TKIP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5765,-86
0.61012787,0.74636877,1745832427583,WUNIST_AAA,cc:46:d6:24:57:60,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-86
0.61012787,0.74636877,1745832427583,eduroam,cc:46:d6:24:57:65,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-86
0.61012787,0.74636877,1745832427583,WUNIST_AAA,38:20:56:81:00:2f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-86
0.61012787,0.74636877,1745832427583,keduroam,38:20:56:81:00:2d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-86
0.61012787,0.74636877,1745832427583,WUNIST_GUEST,38:20:56:81:00:2c,[ESS],5745,-86
0.61012787,0.74636877,1745832427583,eduroam,38:20:56:81:00:2a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-86
0.61012787,0.74636877,1745832427583,t201-5G,00:1c:85:0f:14:51,[WPA-PSK-TKIP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5785,-86
0.61012787,0.74636877,1745832427583,,8a:7f:f0:00:f3:a0,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5240,-86
0.61012787,0.74636877,1745832427583,mw,88:36:6c:e4:a6:32,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2442,-87
0.61012787,0.74636877,1745832427583,keduroam,80:e8:6f:d8:c5:02,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-88
0.61012787,0.74636877,1745832427583,WUNIST_AAA,80:e8:6f:d8:c5:00,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-88
0.61012787,0.74636877,1745832427583,acnl,68:7f:f0:00:f3:a6,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5240,-88
0.61012787,0.74636877,1745832427583,eduroam,80:e8:6f:d7:f9:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-88
0.61012787,0.74636877,1745832427583,keduroam,80:e8:6f:d7:f9:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-88
0.61012787,0.74636877,1745832427583,WUNIST_AAA_5G,80:e8:6f:d7:f9:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5560,-88
0.61012787,0.74636877,1745832427583,DIRECT-50 dmp,86:25:19:c9:d3:50,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2442,-89
0.61012787,0.74636877,1745832427583,WUNIST_AAA,80:e8:6f:d8:bf:ef,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-90
0.61012787,0.74636877,1745832427583,WUNIST_AAA,38:20:56:85:ad:2f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5200,-90
0.61012787,0.74636877,1745832427583,keduroam,38:20:56:81:03:e2,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-91
0.61012787,0.74636877,1745832427583,eduroam,38:20:56:81:00:25,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-91
0.61012787,0.74636877,1745832427583,WUNIST_GUEST,38:20:56:81:00:23,[ESS],2462,-91
0.61012787,0.74636877,1745832427583,keduroam,38:20:56:81:00:22,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-91
0.61012787,0.74636877,1745832427583,WUNIST_AAA,38:20:56:81:00:20,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-91
0.61012787,0.74636877,1745832427583,eduroam,38:20:56:85:ad:2a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5200,-91
0.61012787,0.74636877,1745832427583,keduroam,38:20:56:85:ad:2d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5200,-91
0.61012787,0.74636877,1745832427583,WUNIST_AAA_5G,38:20:56:85:ad:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5200,-91
0.61012787,0.74636877,1745832427583,SFC,64:e5:99:ee:89:ce,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-CCMP][ESS][WPS],2472,-91
0.61012787,0.74636877,1745832427583,WUNIST_GUEST,38:20:56:85:ad:2c,[ESS],5200,-91
0.61012787,0.74636877,1745832427583,WUNIST_GUEST,80:e8:6f:d8:bf:ec,[ESS],5600,-91
0.61012787,0.74636877,1745832427583,eduroam,80:e8:6f:d8:bf:ea,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-91
0.61012787,0.74636877,1745832427583,WUNIST_AAA_5G,80:e8:6f:d8:bf:ee,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-91
0.61012787,0.74636877,1745832427583,keduroam,80:e8:6f:d8:bf:ed,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-91
0.61012787,0.74636877,1745832427583,ahrilab,70:5d:cc:dc:40:37,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,-91
0.61012787,0.74636877,1745832427583,acel-wifi0_5G,5a:86:94:46:17:08,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5745,-93
0.60642165,0.752854,1745832436691,eduroam,38:20:56:81:08:2a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-41
0.60642165,0.752854,1745832436691,WUNIST_AAA_5G,38:20:56:81:08:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-41
0.60642165,0.752854,1745832436691,WUNIST_AAA,38:20:56:81:08:2f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-41
0.60642165,0.752854,1745832436691,WUNIST_GUEST,38:20:56:81:08:2c,[ESS],5320,-41
0.60642165,0.752854,1745832436691,keduroam,38:20:56:81:08:2d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-41
0.60642165,0.752854,1745832436691,keduroam,38:20:56:81:08:22,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-49
0.60642165,0.752854,1745832436691,WUNIST_GUEST,38:20:56:81:08:23,[ESS],2437,-49
0.60642165,0.752854,1745832436691,WUNIST_AAA,38:20:56:81:08:20,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-50
0.60642165,0.752854,1745832436691,eduroam,38:20:56:81:08:25,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-50
0.60642165,0.752854,1745832436691,WUNIST_AAA_5G,38:20:56:7e:de:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-56
0.60642165,0.752854,1745832436691,WUNIST_AAA,38:20:56:7e:de:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-56
0.60642165,0.752854,1745832436691,WUNIST_GUEST,38:20:56:7e:de:8c,[ESS],5745,-56
0.60642165,0.752854,1745832436691,keduroam,38:20:56:7e:de:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-56
0.60642165,0.752854,1745832436691,eduroam,38:20:56:7e:de:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5745,-56
0.60642165,0.752854,1745832436691,MERCUSYS_0648,00:eb:d8:ba:06:48,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2457,-67
0.60642165,0.752854,1745832436691,t203-2.4G,00:1c:85:0f:0b:9c,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-68
0.60642165,0.752854,1745832436691,WUNIST_GUEST,80:e8:6f:d7:7b:23,[ESS],2412,-68
0.60642165,0.752854,1745832436691,WUNIST_AAA,80:e8:6f:d7:7b:20,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-68
0.60642165,0.752854,1745832436691,eduroam,80:e8:6f:d7:7b:25,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-69
0.60642165,0.752854,1745832436691,keduroam,80:e8:6f:d7:7b:22,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-69
0.60642165,0.752854,1745832436691,t203-5G,00:1c:85:0f:0b:99,[WPA-PSK-TKIP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5745,-70
0.60642165,0.752854,1745832436691,keduroam,38:20:56:85:ad:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-70
0.60642165,0.752854,1745832436691,WUNIST_GUEST,38:20:56:85:ad:83,[ESS],2412,-70
0.60642165,0.752854,1745832436691,WUNIST_AAA,38:20:56:85:ad:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-70
0.60642165,0.752854,1745832436691,EE Practice Lab 309-2,58:86:94:43:9f:28,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2447,-70
0.60642165,0.752854,1745832436691,eduroam,38:20:56:85:ad:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-71
0.60642165,0.752854,1745832436691,WUNIST_GUEST,38:20:56:80:ff:6c,[ESS],5540,-73
0.60642165,0.752854,1745832436691,eduroam,38:20:56:80:ff:6a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-73
0.60642165,0.752854,1745832436691,WUNIST_AAA,38:20:56:80:ff:6f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-73
0.60642165,0.752854,1745832436691,keduroam,38:20:56:80:ff:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-73
0.60642165,0.752854,1745832436691,WUNIST_GUEST,38:20:56:81:03:8c,[ESS],5280,-73
0.60642165,0.752854,1745832436691,WUNIST_AAA,38:20:56:85:ad:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-74
0.60642165,0.752854,1745832436691,keduroam,38:20:56:85:ad:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-74
0.60642165,0.752854,1745832436691,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-74
0.60642165,0.752854,1745832436691,WUNIST_GUEST,38:20:56:85:ad:8c,[ESS],5500,-74
0.60642165,0.752854,1745832436691,eduroam,38:20:56:85:ad:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-74
0.60642165,0.752854,1745832436691,WUNIST_AAA_5G,38:20:56:80:ff:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5540,-74
0.60642165,0.752854,1745832436691,eduroam,94:d4:69:fa:7e:ca,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-74
0.60642165,0.752854,1745832436691,WUNIST_AAA,94:d4:69:fa:7e:cf,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-74
0.60642165,0.752854,1745832436691,WUNIST_GUEST,94:d4:69:fa:7e:cc,[ESS],5500,-74
0.60642165,0.752854,1745832436691,WUNIST_AAA_5G,94:d4:69:fa:7e:ce,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-74
0.60642165,0.752854,1745832436691,keduroam,94:d4:69:fa:7e:cd,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-74
0.60642165,0.752854,1745832436691,eduroam,38:20:56:81:03:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-74
0.60642165,0.752854,1745832436691,keduroam,38:20:56:81:03:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-74
0.60642165,0.752854,1745832436691,WUNIST_AAA_5G,38:20:56:81:03:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-74
0.60642165,0.752854,1745832436691,WUNIST_AAA,38:20:56:81:03:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-74
0.60642165,0.752854,1745832436691,eduroam,38:20:56:7e:de:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-74
