x,y,timestamp,ssid,bssid,capabilities,frequency,level
0.5799486,0.7532593,1745831288241,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-37
0.5799486,0.7532593,1745831288241,WUNIST_AAA,38:20:56:85:ad:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-39
0.5799486,0.7532593,1745831288241,keduroam,38:20:56:85:ad:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-39
0.5799486,0.7532593,1745831288241,WUNIST_GUEST,38:20:56:85:ad:8c,[ESS],5500,-39
0.5799486,0.7532593,1745831288241,eduroam,38:20:56:85:ad:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-39
0.5799486,0.7532593,1745831288241,eduroam,38:20:56:85:ad:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-55
0.5799486,0.7532593,1745831288241,keduroam,38:20:56:85:ad:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-55
0.5799486,0.7532593,1745831288241,WUNIST_GUEST,38:20:56:85:ad:83,[ESS],2412,-55
0.5799486,0.7532593,1745831288241,WUNIST_AAA,38:20:56:85:ad:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-55
0.5799486,0.7532593,1745831288241,MERCUSYS_0648,00:eb:d8:ba:06:48,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2457,-68
0.5799486,0.7532593,1745831288241,another2,58:86:94:52:54:b8,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2452,-72
0.5799486,0.7532593,1745831288241,eduroam,38:20:56:81:16:65,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-73
0.5799486,0.7532593,1745831288241,t101-2.4G,00:1c:85:0f:06:54,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-74
0.5799486,0.7532593,1745831288241,WUNIST_AAA,38:20:56:81:16:60,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-74
0.5799486,0.7532593,1745831288241,keduroam,38:20:56:81:16:62,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-74
0.5799486,0.7532593,1745831288241,WUNIST_GUEST,38:20:56:81:16:63,[ESS],2412,-74
0.5799486,0.7532593,1745831288241,eduroam,38:20:56:7e:e0:aa,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5785,-75
0.5799486,0.7532593,1745831288241,WUNIST_GUEST,38:20:56:7e:e0:ac,[ESS],5785,-75
0.5799486,0.7532593,1745831288241,eduroam,38:20:56:81:08:25,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-75
0.5799486,0.7532593,1745831288241,WUNIST_AAA_5G,38:20:56:7e:e0:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5785,-75
0.5799486,0.7532593,1745831288241,keduroam,38:20:56:7e:e0:ad,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5785,-75
0.5799486,0.7532593,1745831288241,WUNIST_AAA,38:20:56:7e:e0:af,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5785,-75
0.5799486,0.7532593,1745831288241,keduroam,38:20:56:81:08:22,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-76
0.5799486,0.7532593,1745831288241,WUNIST_AAA,38:20:56:81:08:20,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-76
0.5799486,0.7532593,1745831288241,WUNIST_GUEST,38:20:56:81:08:23,[ESS],2437,-76
0.5799486,0.7532593,1745831288241,eduroam,38:20:56:81:16:6a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-79
0.5799486,0.7532593,1745831288241,WUNIST_GUEST,38:20:56:81:16:6c,[ESS],5180,-79
0.5799486,0.7532593,1745831288241,keduroam,38:20:56:81:16:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-79
0.5799486,0.7532593,1745831288241,WUNIST_AAA_5G,38:20:56:81:16:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-79
0.5799486,0.7532593,1745831288241,WUNIST_AAA,38:20:56:81:16:6f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-79
0.5799486,0.7532593,1745831288241,,5a:86:94:c7:91:0c,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2427,-80
0.5799486,0.7532593,1745831288241,WUNIST_AAA,cc:46:d6:24:57:60,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-81
0.5799486,0.7532593,1745831288241,,76:af:97:20:19:77,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2442,-81
0.5799486,0.7532593,1745831288241,keduroam,38:20:56:7e:e0:a2,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-81
0.5799486,0.7532593,1745831288241,eduroam,38:20:56:7e:e0:a5,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-81
0.5799486,0.7532593,1745831288241,eduroam,94:d4:69:fa:83:45,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-82
0.5799486,0.7532593,1745831288241,keduroam,94:d4:69:fa:83:42,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-82
0.5799486,0.7532593,1745831288241,eduroam,38:20:56:81:08:2a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-82
0.5799486,0.7532593,1745831288241,WUNIST_AAA_5G,38:20:56:81:08:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-82
0.5799486,0.7532593,1745831288241,WUNIST_AAA,38:20:56:81:08:2f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-82
0.5799486,0.7532593,1745831288241,WUNIST_GUEST,38:20:56:81:08:2c,[ESS],5280,-82
0.5799486,0.7532593,1745831288241,keduroam,38:20:56:81:08:2d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-82
0.5799486,0.7532593,1745831288241,WUNIST_AAA,38:20:56:7e:e0:a0,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-82
0.5799486,0.7532593,1745831288241,WUNIST_GUEST,38:20:56:7e:e0:a3,[ESS],2437,-82
0.5799486,0.7532593,1745831288241,t203-2.4G,00:1c:85:0f:0b:9c,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-83
0.5799486,0.7532593,1745831288241,e205-2.4G,00:1c:85:0c:3e:0b,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-84
0.5799486,0.7532593,1745831288241,Public WiFi Free,06:09:a5:0d:40:23,[ESS],2472,-84
0.5799486,0.7532593,1745831288241,keduroam,cc:46:d6:24:57:62,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-85
0.5799486,0.7532593,1745831288241,eduroam,cc:46:d6:24:57:65,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-85
0.5799486,0.7532593,1745831288241,[LG_AirPurifier 360]3e90,82:5b:65:12:3e:90,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,-85
0.5799486,0.7532593,1745831288241,[LG_StickVacuum]cafa,46:27:45:3f:ca:fa,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,-85
0.5799486,0.7532593,1745831288241,e104-2.4G,00:1c:85:0f:10:6c,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-86
0.5799486,0.7532593,1745831288241,iptime,70:5d:cc:10:29:5c,[ESS][WPS],2432,-87
0.5799486,0.7532593,1745831288241,eduroam,80:e8:6f:d9:f8:a5,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-87
0.5799486,0.7532593,1745831288241,keduroam,80:e8:6f:d9:f8:a2,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-87
0.5799486,0.7532593,1745831288241,WUNIST_GUEST,80:e8:6f:d9:f8:a3,[ESS],2437,-87
0.5799486,0.7532593,1745831288241,t101-5G,00:1c:85:0f:06:51,[WPA-PSK-TKIP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5745,-88
0.5799486,0.7532593,1745831288241,T wifi zone,04:09:a5:0c:7f:00,[ESS],2432,-88
0.5799486,0.7532593,1745831288241,mercy,88:36:6c:45:dd:e4,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2432,-89
0.5799486,0.7532593,1745831288241,T wifi zone_secure,06:09:a5:0d:40:22,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2472,-91
0.5799486,0.7532593,1745831288241,WUNIST_AAA,38:20:56:81:00:2f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5620,-92
0.5799486,0.7532593,1745831288241,WUNIST_AAA_5G,38:20:56:81:00:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5620,-92
0.5799486,0.7532593,1745831288241,WUNIST_AAA,cc:46:d6:24:57:6f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5805,-92
0.5799486,0.7532593,1745831288241,T wifi zone,04:09:a5:0d:40:20,[ESS],2472,-92
0.5799486,0.7532593,1745831288241,eduroam,38:20:56:81:00:2a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5620,-93
0.5799486,0.7532593,1745831288241,Public WiFi Secure,06:09:a5:0d:40:24,[WPA2-EAP/SHA1-CCMP+TKIP][RSN-EAP/SHA1-CCMP+TKIP][WPA-EAP/SHA1-CCMP+TKIP][ESS],2472,-93
0.5799486,0.7532593,1745831288241,EE Practice Lab 309-2 5G,5a:86:94:43:9f:28,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5180,-94
0.58471376,0.7374516,1745831297537,WUNIST_AAA,38:20:56:85:ad:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-40
0.58471376,0.7374516,1745831297537,keduroam,38:20:56:85:ad:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-40
0.58471376,0.7374516,1745831297537,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-40
0.58471376,0.7374516,1745831297537,WUNIST_GUEST,38:20:56:85:ad:8c,[ESS],5500,-40
0.58471376,0.7374516,1745831297537,eduroam,38:20:56:85:ad:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-41
0.58471376,0.7374516,1745831297537,keduroam,38:20:56:85:ad:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-47
0.58471376,0.7374516,1745831297537,WUNIST_GUEST,38:20:56:85:ad:83,[ESS],2412,-47
0.58471376,0.7374516,1745831297537,WUNIST_AAA,38:20:56:85:ad:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-47
0.58471376,0.7374516,1745831297537,eduroam,38:20:56:85:ad:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-48
0.58471376,0.7374516,1745831297537,MERCUSYS_0648,00:eb:d8:ba:06:48,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2457,-64
0.58471376,0.7374516,1745831297537,t101-2.4G,00:1c:85:0f:06:54,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-68
0.58471376,0.7374516,1745831297537,another2,58:86:94:52:54:b8,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2452,-74
0.58471376,0.7374516,1745831297537,eduroam,38:20:56:7e:e0:aa,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5785,-75
0.58471376,0.7374516,1745831297537,WUNIST_GUEST,38:20:56:7e:e0:ac,[ESS],5785,-75
0.58471376,0.7374516,1745831297537,WUNIST_AAA_5G,38:20:56:7e:e0:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5785,-75
0.58471376,0.7374516,1745831297537,keduroam,38:20:56:7e:e0:ad,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5785,-75
0.58471376,0.7374516,1745831297537,WUNIST_AAA,38:20:56:7e:e0:af,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5785,-75
0.58471376,0.7374516,1745831297537,WUNIST_GUEST,38:20:56:81:16:63,[ESS],2412,-76
0.58471376,0.7374516,1745831297537,keduroam,38:20:56:81:08:22,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-77
0.58471376,0.7374516,1745831297537,eduroam,38:20:56:81:08:25,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-77
0.58471376,0.7374516,1745831297537,WUNIST_GUEST,38:20:56:81:08:23,[ESS],2437,-77
0.58471376,0.7374516,1745831297537,eduroam,38:20:56:81:16:65,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-77
0.58471376,0.7374516,1745831297537,WUNIST_AAA,38:20:56:81:08:20,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-78
0.58471376,0.7374516,1745831297537,,76:af:97:20:19:77,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2442,-78
0.58471376,0.7374516,1745831297537,eduroam,38:20:56:81:16:6a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-78
0.58471376,0.7374516,1745831297537,WUNIST_GUEST,38:20:56:81:16:6c,[ESS],5180,-78
0.58471376,0.7374516,1745831297537,keduroam,38:20:56:81:16:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-78
0.58471376,0.7374516,1745831297537,WUNIST_AAA_5G,38:20:56:81:16:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-78
0.58471376,0.7374516,1745831297537,WUNIST_AAA,38:20:56:81:16:6f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-78
0.58471376,0.7374516,1745831297537,WUNIST_GUEST,cc:46:d6:24:57:63,[ESS],2462,-79
0.58471376,0.7374516,1745831297537,eduroam,cc:46:d6:24:57:65,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-79
0.58471376,0.7374516,1745831297537,701-2,54:af:97:20:19:77,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2442,-79
0.58471376,0.7374516,1745831297537,e205-2.4G,00:1c:85:0c:3e:0b,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-79
0.58471376,0.7374516,1745831297537,,5a:86:94:c7:91:0c,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2427,-80
0.58471376,0.7374516,1745831297537,keduroam,cc:46:d6:24:57:62,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-80
0.58471376,0.7374516,1745831297537,,72:5d:cc:4a:d0:f8,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2412,-80
0.58471376,0.7374516,1745831297537,WUNIST_AAA,cc:46:d6:24:57:60,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-81
0.58471376,0.7374516,1745831297537,WUNIST_GUEST,94:d4:69:fa:83:43,[ESS],2462,-82
0.58471376,0.7374516,1745831297537,WUNIST_AAA,38:20:56:7e:e0:a0,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-82
0.58471376,0.7374516,1745831297537,WUNIST_GUEST,38:20:56:7e:e0:a3,[ESS],2437,-82
0.58471376,0.7374516,1745831297537,keduroam,38:20:56:7e:e0:a2,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-82
0.58471376,0.7374516,1745831297537,eduroam,38:20:56:7e:e0:a5,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-82
0.58471376,0.7374516,1745831297537,eduroam,38:20:56:81:08:2a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-83
0.58471376,0.7374516,1745831297537,WUNIST_AAA_5G,38:20:56:81:08:2e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-83
0.58471376,0.7374516,1745831297537,WUNIST_AAA,38:20:56:81:08:2f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-83
0.58471376,0.7374516,1745831297537,WUNIST_GUEST,38:20:56:81:08:2c,[ESS],5280,-83
0.58471376,0.7374516,1745831297537,keduroam,38:20:56:81:08:2d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5280,-83
0.58471376,0.7374516,1745831297537,t203-2.4G,00:1c:85:0f:0b:9c,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-83
0.58471376,0.7374516,1745831297537,EE Practice Lab 309-2,58:86:94:43:9f:28,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2447,-83
0.58471376,0.7374516,1745831297537,keduroam,80:e8:6f:d9:f8:a2,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-84
0.58471376,0.7374516,1745831297537,eduroam,94:d4:69:fa:83:45,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-85
0.58471376,0.7374516,1745831297537,WUNIST_AAA,94:d4:69:fa:83:40,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-85
0.58471376,0.7374516,1745831297537,eduroam,80:e8:6f:d9:f8:a5,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-85
0.58471376,0.7374516,1745831297537,WUNIST_GUEST,80:e8:6f:d9:f8:a3,[ESS],2437,-85
0.58471376,0.7374516,1745831297537,,58:86:94:52:43:92,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2432,-85
0.58471376,0.7374516,1745831297537,WUNIST_AAA,80:e8:6f:d9:f8:a0,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-86
0.58471376,0.7374516,1745831297537,DIRECT-lDC48x Series,86:25:19:9f:7d:44,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2412,-86
0.58471376,0.7374516,1745831297537,UPLAB_1,70:5d:cc:3e:43:1e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-87
0.58471376,0.7374516,1745831297537,mercy,88:36:6c:45:dd:e4,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2432,-87
0.58471376,0.7374516,1745831297537,e104-2.4G,00:1c:85:0f:10:6c,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-87
0.58471376,0.7374516,1745831297537,e205-5G,00:1c:85:0c:3e:08,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5765,-88
0.58471376,0.7374516,1745831297537,,72:5d:cc:ce:bd:e4,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2442,-88
0.58471376,0.7374516,1745831297537,EE Practice Lab 310-1,58:86:94:43:7e:34,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2417,-89
0.58471376,0.7374516,1745831297537,eduroam,38:20:56:81:04:6a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-92
0.58471376,0.7374516,1745831297537,WUNIST_AAA_5G,38:20:56:81:04:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5260,-92
0.58471376,0.7374516,1745831297537,WUNIST_GUEST,38:20:56:81:04:6c,[ESS],5260,-93
0.57703656,0.72407585,1745831305567,WUNIST_AAA,38:20:56:85:ad:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-43
0.57703656,0.72407585,1745831305567,keduroam,38:20:56:85:ad:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-43
0.57703656,0.72407585,1745831305567,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-43
0.57703656,0.72407585,1745831305567,WUNIST_GUEST,38:20:56:85:ad:8c,[ESS],5500,-43
0.57703656,0.72407585,1745831305567,eduroam,38:20:56:85:ad:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5500,-43
0.57703656,0.72407585,1745831305567,eduroam,38:20:56:85:ad:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-47
0.57703656,0.72407585,1745831305567,keduroam,38:20:56:85:ad:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-47
0.57703656,0.72407585,1745831305567,WUNIST_GUEST,38:20:56:85:ad:83,[ESS],2412,-47
0.57703656,0.72407585,1745831305567,WUNIST_AAA,38:20:56:85:ad:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-47
0.57703656,0.72407585,1745831305567,MERCUSYS_0648,00:eb:d8:ba:06:48,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2457,-69
0.57703656,0.72407585,1745831305567,another2,58:86:94:52:54:b8,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2452,-72
0.57703656,0.72407585,1745831305567,keduroam,38:20:56:81:08:22,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-75
0.57703656,0.72407585,1745831305567,eduroam,38:20:56:7e:e0:aa,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5785,-76
0.57703656,0.72407585,1745831305567,WUNIST_GUEST,38:20:56:7e:e0:ac,[ESS],5785,-76
0.57703656,0.72407585,1745831305567,WUNIST_AAA,38:20:56:81:08:20,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-76
0.57703656,0.72407585,1745831305567,keduroam,38:20:56:7e:e0:ad,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5785,-76
0.57703656,0.72407585,1745831305567,WUNIST_GUEST,38:20:56:81:08:23,[ESS],2437,-76
0.57703656,0.72407585,1745831305567,WUNIST_AAA,38:20:56:7e:e0:af,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5785,-76
0.57703656,0.72407585,1745831305567,eduroam,38:20:56:81:16:6a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-76
0.57703656,0.72407585,1745831305567,WUNIST_GUEST,38:20:56:81:16:6c,[ESS],5180,-76
0.57703656,0.72407585,1745831305567,keduroam,38:20:56:81:16:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-76
0.57703656,0.72407585,1745831305567,WUNIST_AAA_5G,38:20:56:81:16:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-76
0.57703656,0.72407585,1745831305567,WUNIST_AAA,38:20:56:81:16:6f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5180,-76
0.57703656,0.72407585,1745831305567,WUNIST_AAA,cc:46:d6:24:57:60,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-77
0.57703656,0.72407585,1745831305567,eduroam,38:20:56:81:08:25,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-77
0.57703656,0.72407585,1745831305567,WUNIST_AAA_5G,38:20:56:7e:e0:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5785,-77
0.57703656,0.72407585,1745831305567,WUNIST_AAA,38:20:56:81:16:60,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-77
0.57703656,0.72407585,1745831305567,keduroam,38:20:56:81:16:62,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-77
0.57703656,0.72407585,1745831305567,t101-2.4G,00:1c:85:0f:06:54,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-78
0.57703656,0.72407585,1745831305567,WUNIST_GUEST,38:20:56:81:16:63,[ESS],2412,-78
0.57703656,0.72407585,1745831305567,eduroam,38:20:56:81:16:65,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-78
0.57703656,0.72407585,1745831305567,keduroam,cc:46:d6:24:57:62,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-79
0.57703656,0.72407585,1745831305567,,76:af:97:20:19:77,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2442,-79
0.57703656,0.72407585,1745831305567,keduroam,38:20:56:7e:e0:a2,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-81
0.57703656,0.72407585,1745831305567,,5a:86:94:c7:91:0c,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2427,-82
0.57703656,0.72407585,1745831305567,,88:36:6c:d6:02:4c,[ESS][WPS],2462,-82
0.57703656,0.72407585,1745831305567,WUNIST_AAA,38:20:56:7e:e0:a0,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-82
0.57703656,0.72407585,1745831305567,WUNIST_GUEST,38:20:56:7e:e0:a3,[ESS],2437,-82
0.57703656,0.72407585,1745831305567,eduroam,38:20:56:7e:e0:a5,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-82
0.57703656,0.72407585,1745831305567,eduroam,94:d4:69:fa:83:45,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
0.57703656,0.72407585,1745831305567,keduroam,94:d4:69:fa:83:42,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
