x,y,timestamp,ssid,bssid,security,frequency,rssi
0.5799486,0.7560966,1745922148512,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-36
0.5799486,0.7560966,1745922148512,WUNIST_AAA,38:20:56:85:ad:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-37
0.5799486,0.7560966,1745922148512,keduroam,38:20:56:85:ad:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-37
0.5799486,0.7560966,1745922148512,WUNIST_GUEST,38:20:56:85:ad:8c,[ESS],5520,-37
0.5799486,0.7560966,1745922148512,eduroam,38:20:56:85:ad:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-37
0.5799486,0.7560966,1745922148512,eduroam,38:20:56:85:ad:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-51
0.5799486,0.7560966,1745922148512,keduroam,38:20:56:85:ad:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-51
0.5799486,0.7560966,1745922148512,WUNIST_GUEST,38:20:56:85:ad:83,[ESS],2412,-51
0.5799486,0.7560966,1745922148512,WUNIST_AAA,38:20:56:85:ad:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-51
0.5799486,0.7560966,1745922148512,MERCUSYS_0648,00:eb:d8:ba:06:48,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2457,-58
0.5799486,0.7560966,1745922148512,keduroam,38:20:56:81:16:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-67
0.5799486,0.7560966,1745922148512,WUNIST_AAA_5G,38:20:56:81:16:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-67
0.5799486,0.7560966,1745922148512,WUNIST_AAA,38:20:56:81:16:6f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-67
0.5799486,0.7560966,1745922148512,eduroam,38:20:56:81:16:6a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-68
0.5799486,0.7560966,1745922148512,WUNIST_GUEST,38:20:56:81:16:6c,[ESS],5320,-68
0.5799486,0.7560966,1745922148512,DIRECT-1CpGrEB504345GOjp,fa:25:51:c0:b4:4a,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2437,-70
0.5799486,0.7560966,1745922148512,another2,58:86:94:52:54:b8,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2452,-71
0.5799486,0.7560966,1745922148512,WUNIST_GUEST,38:20:56:81:08:23,[ESS],2437,-74
0.5799486,0.7560966,1745922148512,keduroam,38:20:56:81:08:22,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-75
0.5799486,0.7560966,1745922148512,WUNIST_AAA,38:20:56:81:08:20,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-75
0.5799486,0.7560966,1745922148512,eduroam,38:20:56:81:08:25,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-75
0.5799486,0.7560966,1745922148512,t101-2.4G,00:1c:85:0f:06:54,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-77
0.5799486,0.7560966,1745922148512,eduroam,38:20:56:81:16:65,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-78
0.5799486,0.7560966,1745922148512,t101-5G,00:1c:85:0f:06:51,[WPA-PSK-TKIP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5745,-79
0.5799486,0.7560966,1745922148512,keduroam,cc:46:d6:24:57:62,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-79
0.5799486,0.7560966,1745922148512,WUNIST_GUEST,cc:46:d6:24:57:63,[ESS],2462,-79
0.5799486,0.7560966,1745922148512,eduroam,cc:46:d6:24:57:65,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-79
0.5799486,0.7560966,1745922148512,eduroam,38:20:56:7e:e0:aa,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-79
0.5799486,0.7560966,1745922148512,WUNIST_GUEST,38:20:56:7e:e0:ac,[ESS],5220,-79
0.5799486,0.7560966,1745922148512,WUNIST_AAA_5G,38:20:56:7e:e0:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-79
0.5799486,0.7560966,1745922148512,keduroam,38:20:56:7e:e0:ad,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-79
0.5799486,0.7560966,1745922148512,keduroam,38:20:56:81:16:62,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-79
0.5799486,0.7560966,1745922148512,WUNIST_GUEST,38:20:56:81:16:63,[ESS],2462,-79
0.5799486,0.7560966,1745922148512,WUNIST_AAA,38:20:56:7e:e0:af,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-80
0.5799486,0.7560966,1745922148512,WUNIST_AAA,38:20:56:81:16:60,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-80
0.5799486,0.7560966,1745922148512,eduroam,94:d4:69:fa:83:45,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-82
0.5799486,0.7560966,1745922148512,WUNIST_AAA,94:d4:69:fa:83:40,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-82
0.5799486,0.7560966,1745922148512,WUNIST_GUEST,94:d4:69:fa:83:43,[ESS],2462,-82
0.5799486,0.7560966,1745922148512,701-2,54:af:97:20:19:77,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2442,-82
0.5799486,0.7560966,1745922148512,EE Practice Lab 310-2,58:86:94:43:9b:0c,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2422,-82
0.5799486,0.7560966,1745922148512,,76:af:97:20:19:77,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2442,-82
0.5799486,0.7560966,1745922148512,keduroam,cc:46:d6:24:57:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5805,-82
0.5799486,0.7560966,1745922148512,keduroam,94:d4:69:fa:83:42,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
0.5799486,0.7560966,1745922148512,WUNIST_AAA_5G,cc:46:d6:24:57:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5805,-83
0.5799486,0.7560966,1745922148512,WUNIST_AAA,38:20:56:7e:e0:a0,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-83
0.5799486,0.7560966,1745922148512,keduroam,38:20:56:7e:e0:a2,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-83
0.5799486,0.7560966,1745922148512,eduroam,38:20:56:7e:e0:a5,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-83
0.5799486,0.7560966,1745922148512,t203-2.4G,00:1c:85:0f:0b:9c,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-84
0.5799486,0.7560966,1745922148512,[LG_AirPurifier 360]3e90,82:5b:65:12:3e:90,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,-84
0.5799486,0.7560966,1745922148512,WUNIST_AAA,00:6b:f1:21:a0:50,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-85
0.5799486,0.7560966,1745922148512,[LG_AirPurifyingFan]5562,46:27:45:68:55:62,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,-85
0.5799486,0.7560966,1745922148512,e205-2.4G,00:1c:85:0c:3e:0b,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-85
0.5799486,0.7560966,1745922148512,eduroam,80:e8:6f:d8:93:6a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-86
0.5799486,0.7560966,1745922148512,WUNIST_AAA,80:e8:6f:d8:93:6f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-86
0.5799486,0.7560966,1745922148512,WUNIST_GUEST,80:e8:6f:d8:93:6c,[ESS],5600,-86
0.5799486,0.7560966,1745922148512,keduroam,80:e8:6f:d8:93:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-86
0.5799486,0.7560966,1745922148512,t204-2.4G,00:1c:85:0f:06:44,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-86
0.5799486,0.7560966,1745922148512,DIRECT-83-HP ,86:2a:fd:7b:12:83,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2437,-87
0.5799486,0.7560966,1745922148512,WUNIST_GUEST,00:6b:f1:21:a0:53,[ESS],2462,-87
0.5799486,0.7560966,1745922148512,keduroam,00:6b:f1:21:a0:52,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-87
0.5799486,0.7560966,1745922148512,WUNIST_AAA,58:ac:78:8e:cc:f0,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-88
0.5799486,0.7560966,1745922148512,eduroam,38:20:56:7e:de:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-88
0.5799486,0.7560966,1745922148512,WUNIST_GUEST,38:20:56:7e:de:83,[ESS],2462,-88
0.5799486,0.7560966,1745922148512,T wifi zone_secure,06:09:a5:0c:7f:42,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-88
0.5799486,0.7560966,1745922148512,EE Practice Lab 309-1,58:86:94:43:a0:44,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2427,-89
0.5799486,0.7560966,1745922148512,T wifi zone,04:09:a5:0d:42:40,[ESS],2412,-89
0.5341502,0.75407,1745922160590,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-38
0.5341502,0.75407,1745922160590,WUNIST_AAA,38:20:56:85:ad:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-39
0.5341502,0.75407,1745922160590,keduroam,38:20:56:85:ad:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-39
0.5341502,0.75407,1745922160590,WUNIST_GUEST,38:20:56:85:ad:8c,[ESS],5520,-39
0.5341502,0.75407,1745922160590,eduroam,38:20:56:85:ad:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-39
0.5341502,0.75407,1745922160590,eduroam,38:20:56:85:ad:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-49
0.5341502,0.75407,1745922160590,keduroam,38:20:56:85:ad:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-49
0.5341502,0.75407,1745922160590,WUNIST_GUEST,38:20:56:85:ad:83,[ESS],2412,-49
0.5341502,0.75407,1745922160590,WUNIST_AAA,38:20:56:85:ad:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-49
0.5341502,0.75407,1745922160590,MERCUSYS_0648,00:eb:d8:ba:06:48,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2457,-60
0.5341502,0.75407,1745922160590,keduroam,38:20:56:81:08:22,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-67
0.5341502,0.75407,1745922160590,WUNIST_AAA,38:20:56:81:08:20,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-67
0.5341502,0.75407,1745922160590,eduroam,38:20:56:81:08:25,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-67
0.5341502,0.75407,1745922160590,WUNIST_GUEST,38:20:56:81:08:23,[ESS],2437,-68
0.5341502,0.75407,1745922160590,t101-2.4G,00:1c:85:0f:06:54,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-72
0.5341502,0.75407,1745922160590,another2,58:86:94:52:54:b8,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2452,-74
0.5341502,0.75407,1745922160590,WUNIST_AAA,cc:46:d6:24:57:60,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-76
0.5341502,0.75407,1745922160590,WUNIST_GUEST,cc:46:d6:24:57:63,[ESS],2462,-76
0.5341502,0.75407,1745922160590,eduroam,cc:46:d6:24:57:65,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-76
0.5341502,0.75407,1745922160590,eduroam,38:20:56:81:16:6a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-77
0.5341502,0.75407,1745922160590,WUNIST_GUEST,38:20:56:81:16:6c,[ESS],5320,-77
0.5341502,0.75407,1745922160590,keduroam,38:20:56:81:16:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-77
0.5341502,0.75407,1745922160590,WUNIST_AAA_5G,38:20:56:81:16:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-77
0.5341502,0.75407,1745922160590,WUNIST_AAA,38:20:56:81:16:6f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-77
0.5341502,0.75407,1745922160590,,72:5d:cc:4a:d0:f8,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2412,-79
0.5341502,0.75407,1745922160590,[LG_AirPurifier 360]3e90,82:5b:65:12:3e:90,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,-80
0.5341502,0.75407,1745922160590,e205-2.4G,00:1c:85:0c:3e:0b,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-80
0.5341502,0.75407,1745922160590,,5a:86:94:c7:91:0c,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2427,-81
0.5341502,0.75407,1745922160590,701-2,54:af:97:20:19:77,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2442,-81
0.5341502,0.75407,1745922160590,WUNIST_GUEST,38:20:56:81:16:63,[ESS],2462,-81
0.5341502,0.75407,1745922160590,EE Practice Lab 310-2,58:86:94:43:9b:0c,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2422,-83
0.5341502,0.75407,1745922160590,keduroam,38:20:56:81:16:62,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
0.5341502,0.75407,1745922160590,WUNIST_AAA,38:20:56:81:16:60,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-84
0.5341502,0.75407,1745922160590,eduroam,38:20:56:81:16:65,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-84
0.5341502,0.75407,1745922160590,eduroam,94:d4:69:fa:83:45,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-85
0.5341502,0.75407,1745922160590,t101-5G,00:1c:85:0f:06:51,[WPA-PSK-TKIP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5745,-85
0.5341502,0.75407,1745922160590,WUNIST_GUEST,94:d4:69:fa:83:43,[ESS],2462,-85
0.5341502,0.75407,1745922160590,acel_702-1,58:86:94:16:21:94,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2412,-85
0.5341502,0.75407,1745922160590,[LG_AirPurifyingFan]5562,46:27:45:68:55:62,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,-85
0.5341502,0.75407,1745922160590,eduroam,38:20:56:7e:e0:aa,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-85
0.5341502,0.75407,1745922160590,WUNIST_GUEST,38:20:56:7e:e0:ac,[ESS],5220,-85
0.5341502,0.75407,1745922160590,WUNIST_AAA_5G,38:20:56:7e:e0:ae,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-85
0.5341502,0.75407,1745922160590,keduroam,38:20:56:7e:e0:ad,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-85
0.5341502,0.75407,1745922160590,,58:86:94:52:43:92,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2432,-85
0.5341502,0.75407,1745922160590,WUNIST_AAA,38:20:56:7e:e0:af,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5220,-85
0.5341502,0.75407,1745922160590,t202-2.4G,00:1c:85:0f:16:94,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2412,-86
0.5341502,0.75407,1745922160590,keduroam,94:d4:69:fa:83:42,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-86
0.5341502,0.75407,1745922160590,,88:36:6c:d6:02:4c,[ESS][WPS],2462,-86
0.5341502,0.75407,1745922160590,t203-2.4G,00:1c:85:0f:0b:9c,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-86
0.5341502,0.75407,1745922160590,Public WiFi Free,06:09:a5:0d:40:23,[ESS],2412,-86
0.5341502,0.75407,1745922160590,EE Practice Lab 309-2,58:86:94:43:9f:28,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2447,-86
0.5341502,0.75407,1745922160590,WUNIST_AAA,00:6b:f1:21:a0:50,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-87
0.5341502,0.75407,1745922160590,eduroam,cc:46:d6:24:57:6a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5805,-87
0.5341502,0.75407,1745922160590,T wifi zone_secure,06:09:a5:0d:40:22,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-87
0.5341502,0.75407,1745922160590,WUNIST_GUEST,cc:46:d6:24:57:6c,[ESS],5805,-87
0.5341502,0.75407,1745922160590,keduroam,cc:46:d6:24:57:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5805,-87
0.5341502,0.75407,1745922160590,WUNIST_AAA,cc:46:d6:24:57:6f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5805,-87
0.5341502,0.75407,1745922160590,eduroam,80:e8:6f:d8:93:6a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-88
0.5341502,0.75407,1745922160590,WUNIST_AAA_5G,80:e8:6f:d8:93:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-88
0.5341502,0.75407,1745922160590,WUNIST_AAA,80:e8:6f:d8:93:6f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-88
0.5341502,0.75407,1745922160590,WUNIST_GUEST,80:e8:6f:d8:93:6c,[ESS],5600,-88
0.5341502,0.75407,1745922160590,keduroam,80:e8:6f:d8:93:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5600,-88
0.5341502,0.75407,1745922160590,WUNIST_AAA,58:ac:78:8e:cc:f0,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-88
0.5341502,0.75407,1745922160590,UPLAB_1,70:5d:cc:3e:43:1e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-88
0.5341502,0.75407,1745922160590,eduroam,00:6b:f1:21:a0:55,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-88
0.5341502,0.75407,1745922160590,WUNIST_GUEST,00:6b:f1:21:a0:53,[ESS],2462,-88
0.5341502,0.75407,1745922160590,EE Practice Lab 310-2 5G,5a:86:94:43:9b:0c,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5180,-88
0.5341502,0.75407,1745922160590,DIRECT-1CpGrEB504345GOjp,fa:25:51:c0:b4:4a,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2437,-88
0.5341502,0.75407,1745922160590,WUNIST_AAA_5G,cc:46:d6:24:57:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5805,-88
0.5341502,0.75407,1745922160590,T wifi zone_secure,06:09:a5:0d:42:42,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-89
0.5341502,0.75407,1745922160590,keduroam,00:6b:f1:21:a0:52,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-89
0.5341502,0.75407,1745922160590,EE Practice Lab 309-2 5G,5a:86:94:43:9f:28,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5180,-89
0.5341502,0.75407,1745922160590,mse501-1,50:c7:bf:37:1b:23,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],2462,-89
0.5296498,0.68030065,1745922171285,WUNIST_AAA,38:20:56:85:ad:8f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-40
0.5296498,0.68030065,1745922171285,keduroam,38:20:56:85:ad:8d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-40
0.5296498,0.68030065,1745922171285,WUNIST_AAA_5G,38:20:56:85:ad:8e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-40
0.5296498,0.68030065,1745922171285,WUNIST_GUEST,38:20:56:85:ad:8c,[ESS],5520,-40
0.5296498,0.68030065,1745922171285,eduroam,38:20:56:85:ad:8a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5520,-40
0.5296498,0.68030065,1745922171285,eduroam,38:20:56:85:ad:85,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-55
0.5296498,0.68030065,1745922171285,keduroam,38:20:56:85:ad:82,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-55
0.5296498,0.68030065,1745922171285,WUNIST_GUEST,38:20:56:85:ad:83,[ESS],2412,-55
0.5296498,0.68030065,1745922171285,WUNIST_AAA,38:20:56:85:ad:80,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2412,-55
0.5296498,0.68030065,1745922171285,keduroam,38:20:56:81:08:22,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-66
0.5296498,0.68030065,1745922171285,WUNIST_AAA,38:20:56:81:08:20,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-66
0.5296498,0.68030065,1745922171285,eduroam,38:20:56:81:08:25,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-66
0.5296498,0.68030065,1745922171285,WUNIST_GUEST,38:20:56:81:08:23,[ESS],2437,-66
0.5296498,0.68030065,1745922171285,MERCUSYS_0648,00:eb:d8:ba:06:48,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2457,-72
0.5296498,0.68030065,1745922171285,another2,58:86:94:52:54:b8,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2452,-74
0.5296498,0.68030065,1745922171285,eduroam,38:20:56:81:16:6a,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-75
0.5296498,0.68030065,1745922171285,WUNIST_GUEST,38:20:56:81:16:6c,[ESS],5320,-75
0.5296498,0.68030065,1745922171285,keduroam,38:20:56:81:16:6d,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-75
0.5296498,0.68030065,1745922171285,WUNIST_AAA_5G,38:20:56:81:16:6e,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-75
0.5296498,0.68030065,1745922171285,WUNIST_AAA,38:20:56:81:16:6f,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],5320,-75
0.5296498,0.68030065,1745922171285,406,70:5d:cc:80:d0:a8,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2412,-78
0.5296498,0.68030065,1745922171285,701-2,54:af:97:20:19:77,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2442,-79
0.5296498,0.68030065,1745922171285,,76:af:97:20:19:77,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2442,-79
0.5296498,0.68030065,1745922171285,t101-2.4G,00:1c:85:0f:06:54,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-80
0.5296498,0.68030065,1745922171285,WUNIST_AAA,38:20:56:81:16:60,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-80
0.5296498,0.68030065,1745922171285,WUNIST_GUEST,94:d4:69:fa:83:43,[ESS],2462,-81
0.5296498,0.68030065,1745922171285,bme_104,58:86:94:27:87:e2,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2417,-81
0.5296498,0.68030065,1745922171285,eduroam,94:d4:69:fa:83:45,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-82
0.5296498,0.68030065,1745922171285,keduroam,94:d4:69:fa:83:42,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-82
0.5296498,0.68030065,1745922171285,,72:5d:cc:4a:d0:f8,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2412,-82
0.5296498,0.68030065,1745922171285,EE Practice Lab 310-2,58:86:94:43:9b:0c,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2422,-83
0.5296498,0.68030065,1745922171285,eduroam,00:6b:f1:21:a0:55,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2462,-83
0.5296498,0.68030065,1745922171285,mercy,88:36:6c:45:dd:e4,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2432,-83
0.5296498,0.68030065,1745922171285,eduroam,38:20:56:7e:e0:a5,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2437,-83
